timestamp,pair_id,scene,source,reference,src_gsd_m,ref_gsd_m,scale_ratio,d_sun_azimuth_deg,d_incidence_deg,d_sun_angle_deg,method,status,n_matches,inliers,rmse_gt_px,residual_median_px,success,truth,declared_method,matcher_err_px,declared_err_px,verdict,outcome,seconds,git_commit,command,notes
2026-09-20T00:16:07,miloi_S2_M122054682RE_M102014464RE,S2,M122054682RE,M102014464RE,0.43476891696222003,1.2050139369283,2.7716,1.12,54.09,54.1,ORB,ok,40,22,11.558706283569336,334.37969970703125,0,network,,,,,,0.3,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:07,miloi_S2_M122054682RE_M102014464RE,S2,M122054682RE,M102014464RE,0.43476891696222003,1.2050139369283,2.7716,1.12,54.09,54.1,AKAZE,ok,56,33,5.570008277893066,1.277374267578125,0,network,,,,,,0.4,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:07,miloi_S2_M122054682RE_M1114021499RE,S2,M122054682RE,M1114021499RE,0.43476891696222003,1.0374792689826,2.3863,0.16,16.95,16.95,ours_loftr+subpixel,ok,2043,931,2.5699033737182617,3.259861946105957,1,network,loftr+magsac++,1.3012012509691364,1.3012012509691364,agrees,correct_accepted,31.5,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 20, 'weak': 32, 'no_evidence': 12}"
2026-09-20T00:16:08,miloi_S2_M122054682RE_M1114021499RE,S2,M122054682RE,M1114021499RE,0.43476891696222003,1.0374792689826,2.3863,0.16,16.95,16.95,SIFT,ok,1293,1155,1.1226067543029785,1.2105118036270142,1,network,,,,,,0.9,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:08,miloi_S2_M122054682RE_M1114021499RE,S2,M122054682RE,M1114021499RE,0.43476891696222003,1.0374792689826,2.3863,0.16,16.95,16.95,ORB,ok,866,681,1.2336901426315308,1.8627840280532837,1,network,,,,,,0.3,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:08,miloi_S2_M122054682RE_M1114021499RE,S2,M122054682RE,M1114021499RE,0.43476891696222003,1.0374792689826,2.3863,0.16,16.95,16.95,AKAZE,ok,1131,989,2.0638647079467773,1.6109631061553955,1,network,,,,,,0.4,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:09,miloi_S2_M122054682RE_M1277607697LE,S2,M122054682RE,M1277607697LE,0.43476891696222003,0.8845536687230099,2.0345,2.81,57.26,57.3,ours_loftr+subpixel,ok,996,9,201.5614013671875,278.5588073730469,0,network,fft_phase_correlation (fallback),135.84232310596082,283.30145346400906,contradicted,caught_failure,33.2,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 4, 'no_evidence': 60}"
2026-09-20T00:16:09,miloi_S2_M122054682RE_M1277607697LE,S2,M122054682RE,M1277607697LE,0.43476891696222003,0.8845536687230099,2.0345,2.81,57.26,57.3,SIFT,ok,56,23,3.8997879028320312,111.03253173828125,0,network,,,,,,1.0,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:09,miloi_S2_M122054682RE_M1277607697LE,S2,M122054682RE,M1277607697LE,0.43476891696222003,0.8845536687230099,2.0345,2.81,57.26,57.3,ORB,ok,19,7,159.83326721191406,136.32579040527344,0,network,,,,,,0.3,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:09,miloi_S2_M122054682RE_M1277607697LE,S2,M122054682RE,M1277607697LE,0.43476891696222003,0.8845536687230099,2.0345,2.81,57.26,57.3,AKAZE,ok,56,35,6.098513126373291,1.282043218612671,0,network,,,,,,0.5,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:10,miloi_S2_M1277607697LE_M1114021499RE,S2,M1277607697LE,M1114021499RE,0.8845536687230099,1.0374792689826,1.1729,2.97,-40.32,40.4,ours_loftr+subpixel,ok,1136,90,2.394916534423828,208.89764404296875,1,network,loftr+magsac++,1.663306089605934,1.663306089605934,agrees,correct_accepted,34.1,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 28, 'no_evidence': 36}"
2026-09-20T00:16:10,miloi_S2_M1277607697LE_M1114021499RE,S2,M1277607697LE,M1114021499RE,0.8845536687230099,1.0374792689826,1.1729,2.97,-40.32,40.4,SIFT,ok,84,43,2.002316951751709,174.26657104492188,1,network,,,,,,2.0,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:10,miloi_S2_M1277607697LE_M1114021499RE,S2,M1277607697LE,M1114021499RE,0.8845536687230099,1.0374792689826,1.1729,2.97,-40.32,40.4,ORB,ok,28,14,8.51935863494873,2.8318722248077393,0,network,,,,,,0.4,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:11,miloi_S2_M1277607697LE_M1114021499RE,S2,M1277607697LE,M1114021499RE,0.8845536687230099,1.0374792689826,1.1729,2.97,-40.32,40.4,AKAZE,ok,79,41,2.893181562423706,2.5094780921936035,1,network,,,,,,0.5,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:12,miloi_S2_M1277607697LE_M1129340193RE,S2,M1277607697LE,M1129340193RE,0.8845536687230099,1.0239154808343,1.1576,1.17,-37.45,37.47,ours_loftr+subpixel,ok,1424,428,2.3658790588378906,199.90841674804688,1,network,loftr+magsac++,1.4679791258283537,1.4679791258283537,agrees,correct_accepted,24.0,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 8, 'weak': 30, 'no_evidence': 26}"
2026-09-20T00:16:12,miloi_S2_M1277607697LE_M1129340193RE,S2,M1277607697LE,M1129340193RE,0.8845536687230099,1.0239154808343,1.1576,1.17,-37.45,37.47,SIFT,ok,159,117,0.9452791213989258,0.8171017169952393,1,network,,,,,,0.9,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:12,miloi_S2_M1277607697LE_M1129340193RE,S2,M1277607697LE,M1129340193RE,0.8845536687230099,1.0239154808343,1.1576,1.17,-37.45,37.47,ORB,ok,72,49,2.0406479835510254,1.5234017372131348,1,network,,,,,,0.3,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:12,miloi_S2_M1277607697LE_M1129340193RE,S2,M1277607697LE,M1129340193RE,0.8845536687230099,1.0239154808343,1.1576,1.17,-37.45,37.47,AKAZE,ok,169,133,0.8106626272201538,1.339518427848816,1,network,,,,,,0.3,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:13,miloi_S2_M150361817RE_M102014464RE,S2,M150361817RE,M102014464RE,0.4085620930940099,1.2050139369283,2.9494,0.34,19.17,19.17,ours_loftr+subpixel,ok,2105,1144,2.399160385131836,2.2955403327941895,1,"network, leave-one-out",loftr+magsac++,0.6532464885498,0.6532464885498,agrees,correct_accepted,30.5,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 29, 'weak': 23, 'no_evidence': 12}"
2026-09-20T00:16:13,miloi_S2_M150361817RE_M102014464RE,S2,M150361817RE,M102014464RE,0.4085620930940099,1.2050139369283,2.9494,0.34,19.17,19.17,SIFT,ok,912,849,1.762460470199585,1.0469205379486084,1,"network, leave-one-out",,,,,,0.8,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:13,miloi_S2_M150361817RE_M102014464RE,S2,M150361817RE,M102014464RE,0.4085620930940099,1.2050139369283,2.9494,0.34,19.17,19.17,ORB,ok,330,279,1.4367201328277588,1.5699321031570435,1,"network, leave-one-out",,,,,,0.3,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:13,miloi_S2_M150361817RE_M102014464RE,S2,M150361817RE,M102014464RE,0.4085620930940099,1.2050139369283,2.9494,0.34,19.17,19.17,AKAZE,ok,660,618,1.3901605606079102,0.8100723028182983,1,"network, leave-one-out",,,,,,0.4,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:14,miloi_S2_M150361817RE_M1114021499RE,S2,M150361817RE,M1114021499RE,0.4085620930940099,1.0374792689826,2.5393,0.94,-17.98,17.99,ours_loftr+subpixel,ok,2720,1506,3.2756361961364746,2.1661176681518555,0,network,loftr+magsac++,1.1803983781159253,1.1803983781159253,agrees,correct_accepted,51.0,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 31, 'weak': 24, 'no_evidence': 9}"
2026-09-20T00:16:14,miloi_S2_M150361817RE_M1114021499RE,S2,M150361817RE,M1114021499RE,0.4085620930940099,1.0374792689826,2.5393,0.94,-17.98,17.99,SIFT,ok,536,448,1.3927865028381348,1.2980386018753052,1,network,,,,,,1.3,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:14,miloi_S2_M150361817RE_M1114021499RE,S2,M150361817RE,M1114021499RE,0.4085620930940099,1.0374792689826,2.5393,0.94,-17.98,17.99,ORB,ok,209,148,1.4798123836517334,1.7150765657424927,1,network,,,,,,0.4,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:14,miloi_S2_M150361817RE_M1114021499RE,S2,M150361817RE,M1114021499RE,0.4085620930940099,1.0374792689826,2.5393,0.94,-17.98,17.99,AKAZE,ok,420,310,1.9451932907104492,1.9519212245941162,1,network,,,,,,0.6,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:15,miloi_S2_M150361817RE_M1129340193RE,S2,M150361817RE,M1129340193RE,0.4085620930940099,1.0239154808343,2.5061,3.2,-15.11,15.34,ours_loftr+subpixel,ok,5520,4736,1.1016180515289307,1.0994354486465454,1,"network, leave-one-out",loftr+magsac++,0.752415226652851,0.752415226652851,agrees,correct_accepted,25.0,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 53, 'weak': 9, 'no_evidence': 2}"
2026-09-20T00:16:15,miloi_S2_M150361817RE_M1129340193RE,S2,M150361817RE,M1129340193RE,0.4085620930940099,1.0239154808343,2.5061,3.2,-15.11,15.34,SIFT,ok,1322,1239,1.1096009016036987,0.8643457293510437,1,"network, leave-one-out",,,,,,0.6,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:15,miloi_S2_M150361817RE_M1129340193RE,S2,M150361817RE,M1129340193RE,0.4085620930940099,1.0239154808343,2.5061,3.2,-15.11,15.34,ORB,ok,518,445,0.713279664516449,1.6210585832595825,1,"network, leave-one-out",,,,,,0.2,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:15,miloi_S2_M150361817RE_M1129340193RE,S2,M150361817RE,M1129340193RE,0.4085620930940099,1.0239154808343,2.5061,3.2,-15.11,15.34,AKAZE,ok,895,816,0.8334981203079224,1.152075171470642,1,"network, leave-one-out",,,,,,0.3,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:16,miloi_S2_M150361817RE_M122054682RE,S2,M150361817RE,M122054682RE,0.4085620930940099,0.43476891696222003,1.0641,0.78,-34.92,34.93,ours_loftr+subpixel,ok,1842,7,1360.4271240234375,260.00115966796875,0,network,fft_phase_correlation (fallback),287.5591042899981,699.8132318738565,contradicted,caught_failure,71.4,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 5, 'no_evidence': 59}"
2026-09-20T00:16:16,miloi_S2_M150361817RE_M122054682RE,S2,M150361817RE,M122054682RE,0.4085620930940099,0.43476891696222003,1.0641,0.78,-34.92,34.93,SIFT,ok,277,168,0.5041186809539795,1.244293451309204,1,network,,,,,,1.8,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:16,miloi_S2_M150361817RE_M122054682RE,S2,M150361817RE,M122054682RE,0.4085620930940099,0.43476891696222003,1.0641,0.78,-34.92,34.93,ORB,ok,85,76,2.6034116744995117,1.3411304950714111,1,network,,,,,,0.6,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:16,miloi_S2_M150361817RE_M122054682RE,S2,M150361817RE,M122054682RE,0.4085620930940099,0.43476891696222003,1.0641,0.78,-34.92,34.93,AKAZE,ok,384,307,0.6306874752044678,0.9667069315910339,1,network,,,,,,0.8,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:17,miloi_S2_M150361817RE_M1277607697LE,S2,M150361817RE,M1277607697LE,0.4085620930940099,0.8845536687230099,2.165,2.03,22.34,22.42,ours_loftr+subpixel,ok,1232,261,1.6240856647491455,227.65432739257812,1,network,loftr+magsac++,1.5619082736523018,1.5619082736523018,agrees,correct_accepted,24.4,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 3, 'weak': 30, 'no_evidence': 31}"
2026-09-20T00:16:17,miloi_S2_M150361817RE_M1277607697LE,S2,M150361817RE,M1277607697LE,0.4085620930940099,0.8845536687230099,2.165,2.03,22.34,22.42,SIFT,ok,363,320,1.758811593055725,0.720649003982544,1,network,,,,,,1.0,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:17,miloi_S2_M150361817RE_M1277607697LE,S2,M150361817RE,M1277607697LE,0.4085620930940099,0.8845536687230099,2.165,2.03,22.34,22.42,ORB,ok,131,109,0.8854625821113586,1.9891180992126465,1,network,,,,,,0.4,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:18,miloi_S2_M150361817RE_M1277607697LE,S2,M150361817RE,M1277607697LE,0.4085620930940099,0.8845536687230099,2.165,2.03,22.34,22.42,AKAZE,ok,548,509,1.6026712656021118,0.7963553071022034,1,network,,,,,,0.5,"run e10deb0, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:19,miloi_S3_M103776992LE_M108374740RE,S3,M103776992LE,M108374740RE,0.60307125518065,0.61962324231055,1.0274,70.26,-1.95,70.25,ours_loftr+subpixel,ok,731,10,197.71376037597656,408.48809814453125,0,network,fft_phase_correlation (fallback),1350.7295042105786,346.78957733840787,contradicted,caught_failure,39.4,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 4, 'no_evidence': 60}"
2026-09-20T00:16:19,miloi_S3_M103776992LE_M108374740RE,S3,M103776992LE,M108374740RE,0.60307125518065,0.61962324231055,1.0274,70.26,-1.95,70.25,SIFT,ok,78,5,3963.17919921875,526.4449462890625,0,network,,,,,,0.9,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:19,miloi_S3_M103776992LE_M108374740RE,S3,M103776992LE,M108374740RE,0.60307125518065,0.61962324231055,1.0274,70.26,-1.95,70.25,ORB,ok,22,4,3390.287353515625,296.2807312011719,0,network,,,,,,0.3,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:19,miloi_S3_M103776992LE_M108374740RE,S3,M103776992LE,M108374740RE,0.60307125518065,0.61962324231055,1.0274,70.26,-1.95,70.25,AKAZE,ok,30,5,552.2501220703125,311.484619140625,0,network,,,,,,0.5,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:19,miloi_S3_M103776992LE_M112938905RE,S3,M103776992LE,M112938905RE,0.60307125518065,0.94625860362041,1.5691,146.91,-0.99,146.84,ours_loftr+subpixel,ok,893,9,259.0561218261719,307.5595703125,0,network,fft_phase_correlation (fallback),746.0842345147339,486.85752165255667,contradicted,caught_failure,39.7,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 3, 'no_evidence': 61}"
2026-09-20T00:16:20,miloi_S3_M103776992LE_M112938905RE,S3,M103776992LE,M112938905RE,0.60307125518065,0.94625860362041,1.5691,146.91,-0.99,146.84,SIFT,ok,48,5,597.6912231445312,395.5589294433594,0,network,,,,,,0.7,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:20,miloi_S3_M103776992LE_M112938905RE,S3,M103776992LE,M112938905RE,0.60307125518065,0.94625860362041,1.5691,146.91,-0.99,146.84,ORB,ok,17,4,3566.203125,1134.6417236328125,0,network,,,,,,0.3,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:20,miloi_S3_M103776992LE_M112938905RE,S3,M103776992LE,M112938905RE,0.60307125518065,0.94625860362041,1.5691,146.91,-0.99,146.84,AKAZE,ok,26,5,1788.3531494140625,220.2584991455078,0,network,,,,,,0.4,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:20,miloi_S3_M103776992LE_M113040796LE,S3,M103776992LE,M113040796LE,0.60307125518065,0.9339242183500601,1.5486,132.52,-1.26,132.46,ours_loftr+subpixel,ok,794,7,392.3876953125,282.071533203125,0,network,fft_phase_correlation (fallback),315.8267740736202,474.0930367996547,contradicted,caught_failure,26.2,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 4, 'no_evidence': 60}"
2026-09-20T00:16:20,miloi_S3_M103776992LE_M113040796LE,S3,M103776992LE,M113040796LE,0.60307125518065,0.9339242183500601,1.5486,132.52,-1.26,132.46,SIFT,ok,62,5,1544.6689453125,319.2618408203125,0,network,,,,,,0.5,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:20,miloi_S3_M103776992LE_M113040796LE,S3,M103776992LE,M113040796LE,0.60307125518065,0.9339242183500601,1.5486,132.52,-1.26,132.46,ORB,ok,23,4,760.3953857421875,169.92098999023438,0,network,,,,,,0.2,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:20,miloi_S3_M103776992LE_M113040796LE,S3,M103776992LE,M113040796LE,0.60307125518065,0.9339242183500601,1.5486,132.52,-1.26,132.46,AKAZE,ok,38,4,803.56689453125,351.9024658203125,0,network,,,,,,0.3,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:21,miloi_S3_M103776992LE_M113271747RE,S3,M103776992LE,M113271747RE,0.60307125518065,0.84709499538501,1.4046,99.91,-1.7,99.87,ours_loftr+subpixel,ok,767,6,976.1044921875,800.8698120117188,0,network,fft_phase_correlation (fallback),164.503310513817,394.22002231932254,contradicted,caught_failure,50.3,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 7, 'no_evidence': 57}"
2026-09-20T00:16:21,miloi_S3_M103776992LE_M113271747RE,S3,M103776992LE,M113271747RE,0.60307125518065,0.84709499538501,1.4046,99.91,-1.7,99.87,SIFT,ok,66,5,18263.552734375,490.9413146972656,0,network,,,,,,0.9,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:21,miloi_S3_M103776992LE_M113271747RE,S3,M103776992LE,M113271747RE,0.60307125518065,0.84709499538501,1.4046,99.91,-1.7,99.87,ORB,ok,18,4,573.8300170898438,396.88055419921875,0,network,,,,,,0.3,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:22,miloi_S3_M103776992LE_M113271747RE,S3,M103776992LE,M113271747RE,0.60307125518065,0.84709499538501,1.4046,99.91,-1.7,99.87,AKAZE,ok,33,4,6723.818359375,509.826416015625,0,network,,,,,,0.5,"run 5631c09, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:22,miloi_S3_M103776992LE_M115701210RE,S3,M103776992LE,M115701210RE,0.60307125518065,0.8743773930102499,1.4499,117.95,-0.87,117.92,ours_loftr+subpixel,ok,743,14,238.02842712402344,236.51434326171875,0,network,fft_phase_correlation (fallback),1560.8530806315043,474.99573412853965,contradicted,caught_failure,27.7,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 4, 'no_evidence': 60}"
2026-09-20T00:16:23,miloi_S3_M103776992LE_M115701210RE,S3,M103776992LE,M115701210RE,0.60307125518065,0.8743773930102499,1.4499,117.95,-0.87,117.92,SIFT,ok,56,4,675.2951049804688,285.645263671875,0,network,,,,,,0.7,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:23,miloi_S3_M103776992LE_M115701210RE,S3,M103776992LE,M115701210RE,0.60307125518065,0.8743773930102499,1.4499,117.95,-0.87,117.92,ORB,ok,13,4,3405.398681640625,499.0069580078125,0,network,,,,,,0.2,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:23,miloi_S3_M103776992LE_M115701210RE,S3,M103776992LE,M115701210RE,0.60307125518065,0.8743773930102499,1.4499,117.95,-0.87,117.92,AKAZE,ok,32,4,693.21923828125,373.74908447265625,0,network,,,,,,0.4,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:24,miloi_S3_M103776992LE_M146535043RE,S3,M103776992LE,M146535043RE,0.60307125518065,0.87132938504098,1.4448,87.05,-0.93,87.03,ours_loftr+subpixel,ok,854,7,7720.47607421875,325.79583740234375,0,network,fft_phase_correlation (fallback),272.4198918526659,394.62133164177357,contradicted,caught_failure,72.2,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 5, 'no_evidence': 59}"
2026-09-20T00:16:24,miloi_S3_M103776992LE_M146535043RE,S3,M103776992LE,M146535043RE,0.60307125518065,0.87132938504098,1.4448,87.05,-0.93,87.03,SIFT,ok,60,4,457.8666076660156,232.04934692382812,0,network,,,,,,1.4,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:25,miloi_S3_M103776992LE_M146535043RE,S3,M103776992LE,M146535043RE,0.60307125518065,0.87132938504098,1.4448,87.05,-0.93,87.03,ORB,ok,20,4,7076.9033203125,486.05413818359375,0,network,,,,,,0.6,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:25,miloi_S3_M103776992LE_M146535043RE,S3,M103776992LE,M146535043RE,0.60307125518065,0.87132938504098,1.4448,87.05,-0.93,87.03,AKAZE,ok,38,5,572.2616577148438,252.1838836669922,0,network,,,,,,1.1,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:26,miloi_S3_M103776992LE_M175011897LE,S3,M103776992LE,M175011897LE,0.60307125518065,0.7862375313098899,1.3037,28.16,-1.12,28.17,ours_loftr+subpixel,ok,2068,1130,0.4426906704902649,1.852197289466858,1,network,loftr+magsac++,0.3983895156541788,0.3983895156541788,agrees,correct_accepted,47.7,"run c9fb875-dirty, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 23, 'weak': 7, 'no_evidence': 34}"
2026-09-20T00:16:26,miloi_S3_M103776992LE_M175011897LE,S3,M103776992LE,M175011897LE,0.60307125518065,0.7862375313098899,1.3037,28.16,-1.12,28.17,SIFT,ok,89,27,0.5465535521507263,246.57838439941406,1,network,,,,,,1.0,"run c9fb875-dirty, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:27,miloi_S3_M103776992LE_M175011897LE,S3,M103776992LE,M175011897LE,0.60307125518065,0.7862375313098899,1.3037,28.16,-1.12,28.17,ORB,ok,93,69,0.5951330661773682,0.917634129524231,1,network,,,,,,0.7,"run c9fb875-dirty, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:27,miloi_S3_M103776992LE_M175011897LE,S3,M103776992LE,M175011897LE,0.60307125518065,0.7862375313098899,1.3037,28.16,-1.12,28.17,AKAZE,ok,120,74,1.7757288217544556,2.154822826385498,1,network,,,,,,0.6,"run c9fb875-dirty, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:28,miloi_S3_M103776992LE_M177361050RE,S3,M103776992LE,M177361050RE,0.60307125518065,0.8224719633811501,1.3638,57.3,-0.67,57.3,ours_loftr+subpixel,ok,898,17,61.984806060791016,229.42730712890625,0,network,fft_phase_correlation (fallback),169.6045549832993,252.1880123662047,contradicted,caught_failure,46.1,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 6, 'no_evidence': 58}"
2026-09-20T00:16:28,miloi_S3_M103776992LE_M177361050RE,S3,M103776992LE,M177361050RE,0.60307125518065,0.8224719633811501,1.3638,57.3,-0.67,57.3,SIFT,ok,63,4,583.0252685546875,336.092041015625,0,network,,,,,,1.8,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:28,miloi_S3_M103776992LE_M177361050RE,S3,M103776992LE,M177361050RE,0.60307125518065,0.8224719633811501,1.3638,57.3,-0.67,57.3,ORB,ok,19,4,282.4543762207031,110.86660766601562,0,network,,,,,,0.5,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:29,miloi_S3_M103776992LE_M177361050RE,S3,M103776992LE,M177361050RE,0.60307125518065,0.8224719633811501,1.3638,57.3,-0.67,57.3,AKAZE,ok,36,5,1921.88720703125,307.6976623535156,0,network,,,,,,2.0,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
2026-09-20T00:16:29,miloi_S3_M108374740RE_M112938905RE,S3,M108374740RE,M112938905RE,0.61962324231055,0.94625860362041,1.5272,76.65,0.96,76.6,ours_loftr+subpixel,ok,1100,68,71.32898712158203,222.66323852539062,0,network,fft_phase_correlation (fallback),267.5068195326768,489.45566450738295,contradicted,caught_failure,34.1,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,"reliability {'verified': 0, 'weak': 6, 'no_evidence': 58}"
2026-09-20T00:16:29,miloi_S3_M108374740RE_M112938905RE,S3,M108374740RE,M112938905RE,0.61962324231055,0.94625860362041,1.5272,76.65,0.96,76.6,SIFT,ok,85,6,11295.1982421875,255.87425231933594,0,network,,,,,,0.8,"run da14c68, scored 49bdad9",python -m evaluation.miloi --retrust --truth --score --log --table,
