pair_id,gsd_ref_m,displacement_m,displacement_px,direction_deg,contradicted,verdict,verified,weak,no_evidence
site_ohrc_m1153871873le_w03_t,0.931,10.0,10.741,80.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,10.0,10.741,34.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,20.0,21.482,350.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,20.0,21.482,285.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,20.0,21.482,163.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,20.0,21.482,62.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,20.0,21.482,218.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,20.0,21.482,223.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,20.0,21.482,215.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,20.0,21.482,162.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,50.0,53.706,78.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,50.0,53.706,306.7,True,contradicted,0,62,2
site_ohrc_m1153871873le_w03_t,0.931,50.0,53.706,247.8,True,contradicted,0,56,8
site_ohrc_m1153871873le_w03_t,0.931,50.0,53.706,349.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,50.0,53.706,38.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,50.0,53.706,352.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,50.0,53.706,133.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w03_t,0.931,50.0,53.706,265.1,True,contradicted,0,56,8
site_ohrc_m1153871873le_w03_t,0.931,100.0,107.411,79.0,True,contradicted,0,56,8
site_ohrc_m1153871873le_w03_t,0.931,100.0,107.411,285.2,True,contradicted,0,56,8
site_ohrc_m1153871873le_w03_t,0.931,100.0,107.411,149.3,True,contradicted,0,56,8
site_ohrc_m1153871873le_w03_t,0.931,100.0,107.411,52.5,True,contradicted,0,51,13
site_ohrc_m1153871873le_w03_t,0.931,100.0,107.411,209.9,True,contradicted,0,49,15
site_ohrc_m1153871873le_w03_t,0.931,100.0,107.411,263.2,True,contradicted,0,56,8
site_ohrc_m1153871873le_w03_t,0.931,100.0,107.411,151.1,True,contradicted,0,56,8
site_ohrc_m1153871873le_w03_t,0.931,100.0,107.411,192.3,True,contradicted,0,56,8
site_ohrc_m1153871873le_w03_t,0.931,200.0,214.823,351.5,True,contradicted,0,48,16
site_ohrc_m1153871873le_w03_t,0.931,200.0,214.823,116.9,True,contradicted,0,42,22
site_ohrc_m1153871873le_w03_t,0.931,200.0,214.823,141.5,True,contradicted,0,42,22
site_ohrc_m1153871873le_w03_t,0.931,200.0,214.823,35.3,True,contradicted,0,42,22
site_ohrc_m1153871873le_w03_t,0.931,200.0,214.823,93.4,True,contradicted,0,48,16
site_ohrc_m1153871873le_w03_t,0.931,200.0,214.823,115.8,True,contradicted,0,42,22
site_ohrc_m1153871873le_w03_t,0.931,200.0,214.823,326.5,True,contradicted,0,42,22
site_ohrc_m1153871873le_w03_t,0.931,200.0,214.823,182.3,True,contradicted,0,40,24
site_ohrc_m1153871873le_w04_t,0.931,0.0,0.0,3.6,False,agrees,64,0,0
site_ohrc_m1153871873le_w04_t,0.931,0.0,0.0,33.5,False,agrees,64,0,0
site_ohrc_m1153871873le_w04_t,0.931,1.0,1.074,11.1,False,agrees,59,5,0
site_ohrc_m1153871873le_w04_t,0.931,1.0,1.074,168.5,False,agrees,63,1,0
site_ohrc_m1153871873le_w04_t,0.931,1.0,1.074,212.0,False,agrees,59,5,0
site_ohrc_m1153871873le_w04_t,0.931,1.0,1.074,328.9,False,agrees,64,0,0
site_ohrc_m1153871873le_w04_t,0.931,1.0,1.074,198.4,False,agrees,61,3,0
site_ohrc_m1153871873le_w04_t,0.931,1.0,1.074,119.7,False,agrees,63,1,0
site_ohrc_m1153871873le_w04_t,0.931,1.0,1.074,260.4,False,agrees,62,2,0
site_ohrc_m1153871873le_w04_t,0.931,1.0,1.074,131.5,False,agrees,60,4,0
site_ohrc_m1153871873le_w04_t,0.931,2.0,2.148,141.3,False,agrees,37,27,0
site_ohrc_m1153871873le_w04_t,0.931,2.0,2.148,302.7,False,unconfirmed,26,38,0
site_ohrc_m1153871873le_w04_t,0.931,2.0,2.148,269.5,False,agrees,43,21,0
site_ohrc_m1153871873le_w04_t,0.931,2.0,2.148,19.8,False,unconfirmed,26,38,0
site_ohrc_m1153871873le_w04_t,0.931,2.0,2.148,270.6,False,agrees,43,21,0
site_ohrc_m1153871873le_w04_t,0.931,2.0,2.148,139.6,False,agrees,37,27,0
site_ohrc_m1153871873le_w04_t,0.931,2.0,2.148,128.9,False,unconfirmed,29,35,0
site_ohrc_m1153871873le_w04_t,0.931,2.0,2.148,320.5,False,unconfirmed,17,47,0
site_ohrc_m1153871873le_w04_t,0.931,3.0,3.222,183.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,3.0,3.222,150.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,3.0,3.222,8.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,3.0,3.222,206.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,3.0,3.222,72.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,3.0,3.222,112.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,3.0,3.222,171.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,3.0,3.222,69.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,5.0,5.371,272.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,5.0,5.371,100.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,5.0,5.371,15.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,5.0,5.371,11.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,5.0,5.371,211.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,5.0,5.371,201.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,5.0,5.371,231.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,5.0,5.371,124.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,10.0,10.741,279.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,10.0,10.741,262.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,10.0,10.741,65.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,10.0,10.741,137.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,10.0,10.741,41.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,10.0,10.741,133.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,10.0,10.741,355.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,10.0,10.741,285.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,20.0,21.482,282.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,20.0,21.482,306.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,20.0,21.482,34.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,20.0,21.482,46.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,20.0,21.482,115.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,20.0,21.482,127.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,20.0,21.482,114.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,20.0,21.482,92.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,50.0,53.706,133.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,50.0,53.706,52.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,50.0,53.706,104.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,50.0,53.706,316.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,50.0,53.706,206.0,True,contradicted,0,58,6
site_ohrc_m1153871873le_w04_t,0.931,50.0,53.706,208.4,True,contradicted,0,59,5
site_ohrc_m1153871873le_w04_t,0.931,50.0,53.706,121.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,50.0,53.706,53.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w04_t,0.931,100.0,107.411,101.1,True,contradicted,0,56,8
site_ohrc_m1153871873le_w04_t,0.931,100.0,107.411,67.6,True,contradicted,0,56,8
site_ohrc_m1153871873le_w04_t,0.931,100.0,107.411,3.8,True,contradicted,0,56,8
site_ohrc_m1153871873le_w04_t,0.931,100.0,107.411,56.3,True,contradicted,0,56,8
site_ohrc_m1153871873le_w04_t,0.931,100.0,107.411,98.3,True,contradicted,0,56,8
site_ohrc_m1153871873le_w04_t,0.931,100.0,107.411,250.2,True,contradicted,0,56,8
site_ohrc_m1153871873le_w04_t,0.931,100.0,107.411,292.8,True,contradicted,0,56,8
site_ohrc_m1153871873le_w04_t,0.931,100.0,107.411,2.5,True,contradicted,0,56,8
site_ohrc_m1153871873le_w04_t,0.931,200.0,214.823,241.5,True,contradicted,0,42,22
site_ohrc_m1153871873le_w04_t,0.931,200.0,214.823,103.7,True,contradicted,0,42,22
site_ohrc_m1153871873le_w04_t,0.931,200.0,214.823,249.8,True,contradicted,0,37,27
site_ohrc_m1153871873le_w04_t,0.931,200.0,214.823,229.0,True,contradicted,0,36,28
site_ohrc_m1153871873le_w04_t,0.931,200.0,214.823,346.5,True,contradicted,0,42,22
site_ohrc_m1153871873le_w04_t,0.931,200.0,214.823,41.4,True,contradicted,0,41,23
site_ohrc_m1153871873le_w04_t,0.931,200.0,214.823,358.1,True,contradicted,0,48,16
site_ohrc_m1153871873le_w04_t,0.931,200.0,214.823,178.1,True,contradicted,0,40,24
site_ohrc_m1153871873le_w05_t,0.931,0.0,0.0,178.4,False,agrees,64,0,0
site_ohrc_m1153871873le_w05_t,0.931,0.0,0.0,312.5,False,agrees,64,0,0
site_ohrc_m1153871873le_w05_t,0.931,1.0,1.074,355.4,False,agrees,63,1,0
site_ohrc_m1153871873le_w05_t,0.931,1.0,1.074,15.0,False,agrees,61,3,0
site_ohrc_m1153871873le_w05_t,0.931,1.0,1.074,153.9,False,agrees,64,0,0
site_ohrc_m1153871873le_w05_t,0.931,1.0,1.074,140.8,False,agrees,63,1,0
site_ohrc_m1153871873le_w05_t,0.931,1.0,1.074,6.1,False,agrees,63,1,0
site_ohrc_m1153871873le_w05_t,0.931,1.0,1.074,54.3,False,agrees,61,3,0
site_ohrc_m1153871873le_w05_t,0.931,1.0,1.074,124.5,False,agrees,64,0,0
site_ohrc_m1153871873le_w05_t,0.931,1.0,1.074,86.2,False,agrees,63,1,0
site_ohrc_m1153871873le_w05_t,0.931,2.0,2.148,232.9,False,unconfirmed,17,47,0
site_ohrc_m1153871873le_w05_t,0.931,2.0,2.148,334.9,False,unconfirmed,27,37,0
site_ohrc_m1153871873le_w05_t,0.931,2.0,2.148,253.6,False,unconfirmed,31,33,0
site_ohrc_m1153871873le_w05_t,0.931,2.0,2.148,247.8,False,unconfirmed,21,43,0
site_ohrc_m1153871873le_w05_t,0.931,2.0,2.148,127.2,False,agrees,35,29,0
site_ohrc_m1153871873le_w05_t,0.931,2.0,2.148,238.5,False,unconfirmed,17,47,0
site_ohrc_m1153871873le_w05_t,0.931,2.0,2.148,97.9,False,agrees,44,20,0
site_ohrc_m1153871873le_w05_t,0.931,2.0,2.148,44.0,False,unconfirmed,18,46,0
site_ohrc_m1153871873le_w05_t,0.931,3.0,3.222,342.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,3.0,3.222,194.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,3.0,3.222,325.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,3.0,3.222,327.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,3.0,3.222,347.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,3.0,3.222,314.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,3.0,3.222,267.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,3.0,3.222,335.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,5.0,5.371,35.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,5.0,5.371,21.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,5.0,5.371,309.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,5.0,5.371,271.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,5.0,5.371,236.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,5.0,5.371,155.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,5.0,5.371,200.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,5.0,5.371,98.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,10.0,10.741,288.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,10.0,10.741,77.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,10.0,10.741,227.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,10.0,10.741,130.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,10.0,10.741,313.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,10.0,10.741,158.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,10.0,10.741,52.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,10.0,10.741,13.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,20.0,21.482,247.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,20.0,21.482,251.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,20.0,21.482,251.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,20.0,21.482,265.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,20.0,21.482,17.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,20.0,21.482,177.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,20.0,21.482,72.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,20.0,21.482,350.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,50.0,53.706,4.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,50.0,53.706,209.4,True,contradicted,0,63,1
site_ohrc_m1153871873le_w05_t,0.931,50.0,53.706,35.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,50.0,53.706,351.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,50.0,53.706,182.8,True,contradicted,0,63,1
site_ohrc_m1153871873le_w05_t,0.931,50.0,53.706,267.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,50.0,53.706,167.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,50.0,53.706,340.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w05_t,0.931,100.0,107.411,12.0,True,contradicted,0,56,8
site_ohrc_m1153871873le_w05_t,0.931,100.0,107.411,159.8,True,contradicted,0,56,8
site_ohrc_m1153871873le_w05_t,0.931,100.0,107.411,309.1,True,contradicted,0,49,15
site_ohrc_m1153871873le_w05_t,0.931,100.0,107.411,4.0,True,contradicted,0,56,8
site_ohrc_m1153871873le_w05_t,0.931,100.0,107.411,110.1,True,contradicted,0,56,8
site_ohrc_m1153871873le_w05_t,0.931,100.0,107.411,197.1,True,contradicted,0,55,9
site_ohrc_m1153871873le_w05_t,0.931,100.0,107.411,147.7,True,contradicted,0,49,15
site_ohrc_m1153871873le_w05_t,0.931,100.0,107.411,130.5,True,contradicted,0,49,15
site_ohrc_m1153871873le_w05_t,0.931,200.0,214.823,103.5,True,contradicted,0,47,17
site_ohrc_m1153871873le_w05_t,0.931,200.0,214.823,99.7,True,contradicted,0,48,16
site_ohrc_m1153871873le_w05_t,0.931,200.0,214.823,54.6,True,contradicted,0,42,22
site_ohrc_m1153871873le_w05_t,0.931,200.0,214.823,265.7,True,contradicted,0,47,17
site_ohrc_m1153871873le_w05_t,0.931,200.0,214.823,280.9,True,contradicted,0,48,16
site_ohrc_m1153871873le_w05_t,0.931,200.0,214.823,200.6,True,contradicted,0,42,22
site_ohrc_m1153871873le_w05_t,0.931,200.0,214.823,301.5,True,contradicted,0,42,22
site_ohrc_m1153871873le_w05_t,0.931,200.0,214.823,122.4,True,contradicted,0,42,22
site_ohrc_m1153871873le_w06,0.931,0.0,0.0,306.0,False,agrees,61,3,0
site_ohrc_m1153871873le_w06,0.931,0.0,0.0,124.7,False,agrees,61,3,0
site_ohrc_m1153871873le_w06,0.931,1.0,1.074,23.7,False,agrees,58,6,0
site_ohrc_m1153871873le_w06,0.931,1.0,1.074,27.7,False,agrees,58,6,0
site_ohrc_m1153871873le_w06,0.931,1.0,1.074,262.9,False,agrees,57,7,0
site_ohrc_m1153871873le_w06,0.931,1.0,1.074,83.7,False,agrees,59,5,0
site_ohrc_m1153871873le_w06,0.931,1.0,1.074,326.0,False,agrees,61,3,0
site_ohrc_m1153871873le_w06,0.931,1.0,1.074,258.4,False,agrees,58,6,0
site_ohrc_m1153871873le_w06,0.931,1.0,1.074,186.0,False,agrees,57,7,0
site_ohrc_m1153871873le_w06,0.931,1.0,1.074,307.1,False,agrees,60,4,0
site_ohrc_m1153871873le_w06,0.931,2.0,2.148,49.6,False,unconfirmed,25,39,0
site_ohrc_m1153871873le_w06,0.931,2.0,2.148,154.7,False,agrees,39,25,0
site_ohrc_m1153871873le_w06,0.931,2.0,2.148,289.2,False,agrees,35,29,0
site_ohrc_m1153871873le_w06,0.931,2.0,2.148,102.3,False,agrees,37,27,0
site_ohrc_m1153871873le_w06,0.931,2.0,2.148,247.5,False,unconfirmed,24,40,0
site_ohrc_m1153871873le_w06,0.931,2.0,2.148,203.3,False,unconfirmed,27,37,0
site_ohrc_m1153871873le_w06,0.931,2.0,2.148,47.7,False,unconfirmed,25,39,0
site_ohrc_m1153871873le_w06,0.931,2.0,2.148,129.2,False,unconfirmed,27,37,0
site_ohrc_m1153871873le_w06,0.931,3.0,3.222,296.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,3.0,3.222,158.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,3.0,3.222,245.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,3.0,3.222,43.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,3.0,3.222,286.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,3.0,3.222,246.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,3.0,3.222,209.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,3.0,3.222,290.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,5.0,5.371,133.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,5.0,5.371,265.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,5.0,5.371,61.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,5.0,5.371,109.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,5.0,5.371,12.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,5.0,5.371,0.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,5.0,5.371,321.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,5.0,5.371,338.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,10.0,10.741,148.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,10.0,10.741,317.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,10.0,10.741,308.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,10.0,10.741,128.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,10.0,10.741,350.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,10.0,10.741,176.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,10.0,10.741,34.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,10.0,10.741,305.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,20.0,21.482,187.8,True,contradicted,0,63,1
site_ohrc_m1153871873le_w06,0.931,20.0,21.482,87.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,20.0,21.482,26.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,20.0,21.482,295.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,20.0,21.482,290.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,20.0,21.482,30.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,20.0,21.482,186.8,True,contradicted,0,63,1
site_ohrc_m1153871873le_w06,0.931,20.0,21.482,198.9,True,contradicted,0,63,1
site_ohrc_m1153871873le_w06,0.931,50.0,53.706,196.2,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,50.0,53.706,67.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,50.0,53.706,278.3,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,50.0,53.706,11.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,50.0,53.706,303.8,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,50.0,53.706,234.3,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,50.0,53.706,57.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06,0.931,50.0,53.706,255.1,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,100.0,107.411,120.5,True,contradicted,0,49,15
site_ohrc_m1153871873le_w06,0.931,100.0,107.411,284.3,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,100.0,107.411,283.3,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,100.0,107.411,354.0,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,100.0,107.411,110.1,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,100.0,107.411,285.1,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,100.0,107.411,215.9,True,contradicted,0,49,15
site_ohrc_m1153871873le_w06,0.931,100.0,107.411,4.8,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06,0.931,200.0,214.823,64.9,True,contradicted,0,42,22
site_ohrc_m1153871873le_w06,0.931,200.0,214.823,105.4,True,contradicted,0,42,22
site_ohrc_m1153871873le_w06,0.931,200.0,214.823,359.6,True,contradicted,0,48,16
site_ohrc_m1153871873le_w06,0.931,200.0,214.823,137.7,True,contradicted,0,42,22
site_ohrc_m1153871873le_w06,0.931,200.0,214.823,19.8,True,contradicted,0,42,22
site_ohrc_m1153871873le_w06,0.931,200.0,214.823,106.7,True,contradicted,0,42,22
site_ohrc_m1153871873le_w06,0.931,200.0,214.823,304.9,True,contradicted,0,42,22
site_ohrc_m1153871873le_w06,0.931,200.0,214.823,42.7,True,contradicted,0,37,27
site_ohrc_m1153871873le_w06_t,0.931,0.0,0.0,348.2,False,agrees,64,0,0
site_ohrc_m1153871873le_w06_t,0.931,0.0,0.0,21.3,False,agrees,64,0,0
site_ohrc_m1153871873le_w06_t,0.931,1.0,1.074,198.9,False,agrees,63,1,0
site_ohrc_m1153871873le_w06_t,0.931,1.0,1.074,147.0,False,agrees,64,0,0
site_ohrc_m1153871873le_w06_t,0.931,1.0,1.074,259.9,False,agrees,64,0,0
site_ohrc_m1153871873le_w06_t,0.931,1.0,1.074,218.6,False,agrees,63,1,0
site_ohrc_m1153871873le_w06_t,0.931,1.0,1.074,37.8,False,agrees,63,1,0
site_ohrc_m1153871873le_w06_t,0.931,1.0,1.074,156.2,False,agrees,64,0,0
site_ohrc_m1153871873le_w06_t,0.931,1.0,1.074,174.9,False,agrees,64,0,0
site_ohrc_m1153871873le_w06_t,0.931,1.0,1.074,68.5,False,agrees,63,1,0
site_ohrc_m1153871873le_w06_t,0.931,2.0,2.148,262.4,False,agrees,39,25,0
site_ohrc_m1153871873le_w06_t,0.931,2.0,2.148,135.6,False,unconfirmed,28,36,0
site_ohrc_m1153871873le_w06_t,0.931,2.0,2.148,63.4,False,unconfirmed,20,44,0
site_ohrc_m1153871873le_w06_t,0.931,2.0,2.148,245.8,False,unconfirmed,20,44,0
site_ohrc_m1153871873le_w06_t,0.931,2.0,2.148,189.9,False,agrees,34,30,0
site_ohrc_m1153871873le_w06_t,0.931,2.0,2.148,351.1,False,agrees,35,29,0
site_ohrc_m1153871873le_w06_t,0.931,2.0,2.148,31.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,2.0,2.148,256.6,False,unconfirmed,31,33,0
site_ohrc_m1153871873le_w06_t,0.931,3.0,3.222,346.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,3.0,3.222,241.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,3.0,3.222,44.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,3.0,3.222,5.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,3.0,3.222,301.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,3.0,3.222,245.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,3.0,3.222,32.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,3.0,3.222,36.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,5.0,5.371,108.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,5.0,5.371,356.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,5.0,5.371,213.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,5.0,5.371,135.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,5.0,5.371,129.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,5.0,5.371,308.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,5.0,5.371,12.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,5.0,5.371,141.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,10.0,10.741,154.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,10.0,10.741,29.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,10.0,10.741,181.6,True,contradicted,0,64,0
