timestamp,pair_id,tier,method,config,rmse_gt_px,residual_px,inlier_count,inlier_ratio,grid_coverage_fraction,distribution_cv,n_matches,gsd_mpp,status,notes
2026-09-03T19:35:33.964298+00:00,synthetic_d060_x+12.88_y-3.85_s1,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=SIFT (classical baseline)",320.8316650390625,196.55686950683594,5,0.625,0.046875,5.211525688318153,8,60.0,ok,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+12.88,-3.85); SIFT_time=0.069s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:33.975470+00:00,synthetic_d060_x+12.88_y-3.85_s1,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=ORB (classical baseline)",,,0,0.0,,,3,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+12.88,-3.85); ORB_time=0.007s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.016368+00:00,synthetic_d060_x+12.88_y-3.85_s1,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=AKAZE (classical baseline)",,,0,0.0,,,0,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+12.88,-3.85); AKAZE_time=0.039s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.137701+00:00,synthetic_d060_x+9.88_y-11.68_s2,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+9.8793,-11.6781); rot=0; scale=1; seed=2; detector=SIFT (classical baseline)",,,0,0.0,,,6,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+9.88,-11.68); SIFT_time=0.071s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.147702+00:00,synthetic_d060_x+9.88_y-11.68_s2,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+9.8793,-11.6781); rot=0; scale=1; seed=2; detector=ORB (classical baseline)",,,0,0.0,,,5,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+9.88,-11.68); ORB_time=0.007s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.186115+00:00,synthetic_d060_x+9.88_y-11.68_s2,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+9.8793,-11.6781); rot=0; scale=1; seed=2; detector=AKAZE (classical baseline)",,,0,0.0,,,0,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+9.88,-11.68); AKAZE_time=0.038s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.307825+00:00,synthetic_d060_x+7.77_y-12.42_s3,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+7.7678,-12.4183); rot=0; scale=1; seed=3; detector=SIFT (classical baseline)",,,0,0.0,,,2,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+7.77,-12.42); SIFT_time=0.067s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.314529+00:00,synthetic_d060_x+7.77_y-12.42_s3,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+7.7678,-12.4183); rot=0; scale=1; seed=3; detector=ORB (classical baseline)",,,0,0.0,,,2,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+7.77,-12.42); ORB_time=0.007s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.356109+00:00,synthetic_d060_x+7.77_y-12.42_s3,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+7.7678,-12.4183); rot=0; scale=1; seed=3; detector=AKAZE (classical baseline)",,,0,0.0,,,0,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+7.77,-12.42); AKAZE_time=0.038s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.477716+00:00,synthetic_d060_x+18.06_y-9.12_s4,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+18.0567,-9.1241); rot=0; scale=1; seed=4; detector=SIFT (classical baseline)",,,0,0.0,,,5,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+18.06,-9.12); SIFT_time=0.070s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.487396+00:00,synthetic_d060_x+18.06_y-9.12_s4,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+18.0567,-9.1241); rot=0; scale=1; seed=4; detector=ORB (classical baseline)",,,0,0.0,,,6,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+18.06,-9.12); ORB_time=0.007s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.526870+00:00,synthetic_d060_x+18.06_y-9.12_s4,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=60deg at fixed 30deg elevation; shift=(+18.0567,-9.1241); rot=0; scale=1; seed=4; detector=AKAZE (classical baseline)",,,0,0.0,,,0,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 60 deg; shift=(+18.06,-9.12); AKAZE_time=0.037s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.642846+00:00,synthetic_d090_x+12.37_y-8.63_s0,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+12.3700,-8.6300); rot=0; scale=1; seed=0; detector=SIFT (classical baseline)",,,0,0.0,,,5,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+12.37,-8.63); SIFT_time=0.070s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.659969+00:00,synthetic_d090_x+12.37_y-8.63_s0,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+12.3700,-8.6300); rot=0; scale=1; seed=0; detector=ORB (classical baseline)",2464.97216796875,87.83345031738281,4,0.6666666666666666,0.0625,3.872983346207417,6,60.0,ok,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+12.37,-8.63); ORB_time=0.007s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.696220+00:00,synthetic_d090_x+12.37_y-8.63_s0,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+12.3700,-8.6300); rot=0; scale=1; seed=0; detector=AKAZE (classical baseline)",,,0,0.0,,,2,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+12.37,-8.63); AKAZE_time=0.036s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.818003+00:00,synthetic_d090_x+12.88_y-3.85_s1,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=SIFT (classical baseline)",,,0,0.0,,,7,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+12.88,-3.85); SIFT_time=0.067s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.828911+00:00,synthetic_d090_x+12.88_y-3.85_s1,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=ORB (classical baseline)",,,0,0.0,,,4,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+12.88,-3.85); ORB_time=0.009s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.870069+00:00,synthetic_d090_x+12.88_y-3.85_s1,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=AKAZE (classical baseline)",,,0,0.0,,,1,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+12.88,-3.85); AKAZE_time=0.039s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:34.997118+00:00,synthetic_d090_x+9.88_y-11.68_s2,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+9.8793,-11.6781); rot=0; scale=1; seed=2; detector=SIFT (classical baseline)",,,0,0.0,,,3,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+9.88,-11.68); SIFT_time=0.072s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.007629+00:00,synthetic_d090_x+9.88_y-11.68_s2,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+9.8793,-11.6781); rot=0; scale=1; seed=2; detector=ORB (classical baseline)",,,0,0.0,,,5,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+9.88,-11.68); ORB_time=0.007s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.045650+00:00,synthetic_d090_x+9.88_y-11.68_s2,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+9.8793,-11.6781); rot=0; scale=1; seed=2; detector=AKAZE (classical baseline)",,,0,0.0,,,3,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+9.88,-11.68); AKAZE_time=0.038s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.166893+00:00,synthetic_d090_x+7.77_y-12.42_s3,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+7.7678,-12.4183); rot=0; scale=1; seed=3; detector=SIFT (classical baseline)",,,0,0.0,,,3,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+7.77,-12.42); SIFT_time=0.068s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.175442+00:00,synthetic_d090_x+7.77_y-12.42_s3,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+7.7678,-12.4183); rot=0; scale=1; seed=3; detector=ORB (classical baseline)",,,0,0.0,,,2,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+7.77,-12.42); ORB_time=0.007s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.212657+00:00,synthetic_d090_x+7.77_y-12.42_s3,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+7.7678,-12.4183); rot=0; scale=1; seed=3; detector=AKAZE (classical baseline)",,,0,0.0,,,5,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+7.77,-12.42); AKAZE_time=0.036s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.331167+00:00,synthetic_d090_x+18.06_y-9.12_s4,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+18.0567,-9.1241); rot=0; scale=1; seed=4; detector=SIFT (classical baseline)",,,0,0.0,,,6,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+18.06,-9.12); SIFT_time=0.067s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.339354+00:00,synthetic_d090_x+18.06_y-9.12_s4,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+18.0567,-9.1241); rot=0; scale=1; seed=4; detector=ORB (classical baseline)",,,0,0.0,,,3,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+18.06,-9.12); ORB_time=0.008s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.380697+00:00,synthetic_d090_x+18.06_y-9.12_s4,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=90deg at fixed 30deg elevation; shift=(+18.0567,-9.1241); rot=0; scale=1; seed=4; detector=AKAZE (classical baseline)",,,0,0.0,,,1,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 90 deg; shift=(+18.06,-9.12); AKAZE_time=0.038s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.502191+00:00,synthetic_d120_x+12.37_y-8.63_s0,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+12.3700,-8.6300); rot=0; scale=1; seed=0; detector=SIFT (classical baseline)",,,0,0.0,,,6,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+12.37,-8.63); SIFT_time=0.069s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.510539+00:00,synthetic_d120_x+12.37_y-8.63_s0,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+12.3700,-8.6300); rot=0; scale=1; seed=0; detector=ORB (classical baseline)",,,0,0.0,,,4,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+12.37,-8.63); ORB_time=0.007s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.555505+00:00,synthetic_d120_x+12.37_y-8.63_s0,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+12.3700,-8.6300); rot=0; scale=1; seed=0; detector=AKAZE (classical baseline)",,,0,0.0,,,3,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+12.37,-8.63); AKAZE_time=0.039s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.680369+00:00,synthetic_d120_x+12.88_y-3.85_s1,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=SIFT (classical baseline)",,,0,0.0,,,8,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+12.88,-3.85); SIFT_time=0.071s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.685817+00:00,synthetic_d120_x+12.88_y-3.85_s1,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=ORB (classical baseline)",,,0,0.0,,,5,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+12.88,-3.85); ORB_time=0.008s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.727713+00:00,synthetic_d120_x+12.88_y-3.85_s1,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=AKAZE (classical baseline)",,,0,0.0,,,3,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+12.88,-3.85); AKAZE_time=0.038s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.851020+00:00,synthetic_d120_x+9.88_y-11.68_s2,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+9.8793,-11.6781); rot=0; scale=1; seed=2; detector=SIFT (classical baseline)",,,0,0.0,,,6,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+9.88,-11.68); SIFT_time=0.069s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.856076+00:00,synthetic_d120_x+9.88_y-11.68_s2,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+9.8793,-11.6781); rot=0; scale=1; seed=2; detector=ORB (classical baseline)",,,0,0.0,,,5,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+9.88,-11.68); ORB_time=0.008s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:35.899113+00:00,synthetic_d120_x+9.88_y-11.68_s2,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+9.8793,-11.6781); rot=0; scale=1; seed=2; detector=AKAZE (classical baseline)",,,0,0.0,,,1,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+9.88,-11.68); AKAZE_time=0.039s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.022966+00:00,synthetic_d120_x+7.77_y-12.42_s3,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+7.7678,-12.4183); rot=0; scale=1; seed=3; detector=SIFT (classical baseline)",718.9349975585938,168.61514282226562,5,0.625,0.046875,5.211525688318153,8,60.0,ok,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+7.77,-12.42); SIFT_time=0.066s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.033686+00:00,synthetic_d120_x+7.77_y-12.42_s3,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+7.7678,-12.4183); rot=0; scale=1; seed=3; detector=ORB (classical baseline)",,,0,0.0,,,5,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+7.77,-12.42); ORB_time=0.007s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.067113+00:00,synthetic_d120_x+7.77_y-12.42_s3,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+7.7678,-12.4183); rot=0; scale=1; seed=3; detector=AKAZE (classical baseline)",,,0,0.0,,,1,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+7.77,-12.42); AKAZE_time=0.033s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.193267+00:00,synthetic_d120_x+18.06_y-9.12_s4,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+18.0567,-9.1241); rot=0; scale=1; seed=4; detector=SIFT (classical baseline)",,,0,0.0,,,10,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+18.06,-9.12); SIFT_time=0.071s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.200931+00:00,synthetic_d120_x+18.06_y-9.12_s4,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+18.0567,-9.1241); rot=0; scale=1; seed=4; detector=ORB (classical baseline)",,,0,0.0,,,4,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+18.06,-9.12); ORB_time=0.008s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.243294+00:00,synthetic_d120_x+18.06_y-9.12_s4,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=120deg at fixed 30deg elevation; shift=(+18.0567,-9.1241); rot=0; scale=1; seed=4; detector=AKAZE (classical baseline)",,,0,0.0,,,2,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 120 deg; shift=(+18.06,-9.12); AKAZE_time=0.042s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.371794+00:00,synthetic_d180_x+12.37_y-8.63_s0,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=180deg at fixed 30deg elevation; shift=(+12.3700,-8.6300); rot=0; scale=1; seed=0; detector=SIFT (classical baseline)",,,0,0.0,,,6,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 180 deg; shift=(+12.37,-8.63); SIFT_time=0.069s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.382707+00:00,synthetic_d180_x+12.37_y-8.63_s0,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=180deg at fixed 30deg elevation; shift=(+12.3700,-8.6300); rot=0; scale=1; seed=0; detector=ORB (classical baseline)",,,0,0.0,,,7,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 180 deg; shift=(+12.37,-8.63); ORB_time=0.008s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.418339+00:00,synthetic_d180_x+12.37_y-8.63_s0,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=180deg at fixed 30deg elevation; shift=(+12.3700,-8.6300); rot=0; scale=1; seed=0; detector=AKAZE (classical baseline)",,,0,0.0,,,0,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 180 deg; shift=(+12.37,-8.63); AKAZE_time=0.036s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.549001+00:00,synthetic_d180_x+12.88_y-3.85_s1,synthetic,SIFT,"dem=dem_site_60m.npy (375, 364); d_azimuth=180deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=SIFT (classical baseline)",,,0,0.0,,,7,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 180 deg; shift=(+12.88,-3.85); SIFT_time=0.068s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.557282+00:00,synthetic_d180_x+12.88_y-3.85_s1,synthetic,ORB,"dem=dem_site_60m.npy (375, 364); d_azimuth=180deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=ORB (classical baseline)",,,0,0.0,,,5,60.0,ransac_failed,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 180 deg; shift=(+12.88,-3.85); ORB_time=0.007s. Raw matches to evaluate(), pre-RANSAC."
2026-09-03T19:35:36.586897+00:00,synthetic_d180_x+12.88_y-3.85_s1,synthetic,AKAZE,"dem=dem_site_60m.npy (375, 364); d_azimuth=180deg at fixed 30deg elevation; shift=(+12.8819,-3.8544); rot=0; scale=1; seed=1; detector=AKAZE (classical baseline)",,,0,0.0,,,0,60.0,too_few_matches,"GATE 2 CRITERION 5: classical arm, on the SAME pair our matcher ran on (regenerated by core.pipeline._synthetic_pair, byte-identical). sun azimuth difference 180 deg; shift=(+12.88,-3.85); AKAZE_time=0.033s. Raw matches to evaluate(), pre-RANSAC."
