pair_id,sun_delta_deg,shift_x,shift_y,seed,gsd_mpp,cell_row,cell_col,state,n_inliers,n_raw,local_inlier_ratio,median_inlier_residual_px,area_dx,area_dy,area_ncc,area_agrees,true_error_px,true_error_m,global_contradicted,global_shift_dx,global_shift_dy,global_ncc,method_used,fallback_rmse_gt_px,pair_rmse_gt_px,pair_inlier_ratio
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,6,7,verified,16,16,1.0,0.08191462478130446,0.0,0.0,0.9389027054907684,True,0.4123363196849823,24.740179181098938,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,7,0,weak,4,4,1.0,0.24284293375745034,-12.0,9.0,0.7900527031922331,False,0.294032484292984,17.64194905757904,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,7,1,verified,9,9,1.0,0.2090241749969604,0.0,0.0,0.6019452101054162,True,0.3089340031147003,18.53604018688202,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,7,2,verified,12,12,1.0,0.17803703597488513,0.0,0.0,0.5896456202080789,True,0.326202392578125,19.5721435546875,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,7,3,verified,12,12,1.0,0.14093531951335644,0.0,0.0,0.5719739078265569,True,0.3462579846382141,20.775479078292847,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,7,4,verified,8,8,1.0,0.16200586901848313,0.0,0.0,0.6393074463081525,True,0.3694336712360382,22.166020274162292,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,7,5,verified,11,11,1.0,0.12187018583644192,0.0,0.0,0.5988962638377582,True,0.39612042903900146,23.767225742340088,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,7,6,verified,11,11,1.0,0.13979745796613313,0.0,0.0,0.6021455219219707,True,0.4265325665473938,25.591953992843628,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,7,7,verified,6,6,1.0,0.05081273285462995,0.0,0.0,0.667910708672253,True,0.46097230911254883,27.65833854675293,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,0,0,verified,10,10,1.0,0.06403570524815788,0.0,0.0,0.45461713982736224,True,0.07536575198173523,4.521945118904114,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,0,1,verified,18,18,1.0,0.1066276314214504,0.0,0.0,0.9979832051361895,True,0.0724404826760292,4.346428960561752,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,0,2,verified,17,17,1.0,0.07060405843890621,0.0,0.0,0.9962099765861099,True,0.06963309645652771,4.177985787391663,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
